id,Rings
90964,11.480024351504147
90965,6.439232264086238
90966,11.08797538370663
90967,9.534998041944775
90968,11.991798381708298
90969,10.099760307802363
90970,9.767373428182394
90971,7.521718710435672
90972,9.79572259425705
90973,10.97449132046611
90974,9.00331922254494
90975,10.963872866947103
90976,7.892108526197465
90977,8.55285485389675
90978,6.522667393154384
90979,9.488812040423076
90980,8.850686231653677
90981,11.975533025815839
90982,12.471134396118872
90983,4.015763407192714
90984,9.37379092025522
90985,6.212991544844745
90986,13.439772692459279
90987,8.560345566986726
90988,8.395117238963199
90989,11.701885911613081
90990,9.79285383139665
90991,8.131155901491981
90992,4.869517676023202
90993,9.045652196110629
90994,12.589648482103861
90995,6.917764689660024
90996,15.05086324176823
90997,9.845573744379362
90998,6.894215045316392
90999,6.1057675738394614
91000,11.751532024353699
91001,7.4174204028583555
91002,8.499548781051518
91003,10.785946917425532
91004,9.730911514003827
91005,7.865041437726033
91006,11.991553550159448
91007,8.197630455150158
91008,7.747842764942561
91009,11.594851445927615
91010,10.138549998893485
91011,10.327569011817841
91012,9.067484537461517
91013,10.405669665498941
91014,9.199091024772134
91015,9.348069160229896
91016,7.383303957648629
91017,11.902294978412826
91018,7.219622263139198
91019,11.26739872062919
91020,8.282307676885548
91021,11.169523787102984
91022,8.460238469265475
91023,5.248079996503705
91024,6.936308721533382
91025,11.50035537045613
91026,8.949367106344388
91027,7.355300903014385
91028,11.737113601713425
91029,10.331644101895382
91030,8.788275452126312
91031,8.401998571775481
91032,6.963769768146435
91033,4.501329607218724
91034,10.432356567053104
91035,8.930764525300471
91036,12.642991125433383
91037,7.108904529416077
91038,13.132160272980544
91039,11.642426443277643
91040,8.948682734121777
91041,7.490318725099145
91042,10.635879375785187
91043,11.52141751639282
91044,7.413052055614579
91045,7.705221636708696
91046,8.014045335063283
91047,6.989567187254988
91048,10.132879273521048
91049,10.042465589443841
91050,10.253551418843426
91051,8.76432455845457
91052,11.05761602769579
91053,10.723400819893584
91054,8.274023868362768
91055,7.340775683073907
91056,13.401580419542922
91057,11.308485430191382
91058,16.26168782965599
91059,13.092581094270196
91060,9.425051927310815
91061,8.04381485265011
91062,14.941656491293049
91063,8.309890782685475
91064,10.211339786168018
91065,9.396999081323003
91066,9.324099190803002
91067,8.820587802070998
91068,10.865036840804963
91069,8.906656404828178
91070,8.104756793101558
91071,7.978147601921162
91072,5.101923552787758
91073,6.111905278572043
91074,13.2187413339193
91075,7.224800265051166
91076,12.198212069595606
91077,8.171663185226402
91078,6.646101721908784
91079,7.388177846654901
91080,8.637017384553332
91081,7.582324453152287
91082,10.034476616959857
91083,10.984971896248442
91084,8.00117769308138
91085,12.411233812622582
91086,10.761736194677423
91087,12.232364329397857
91088,9.310728282884872
91089,9.481226365259467
91090,11.173926996783061
91091,9.1946546138249
91092,10.595131392948918
91093,7.236350089404447
91094,6.5197749510765854
91095,11.190732885424778
91096,11.731177928472258
91097,16.06450437235806
91098,7.031422256699666
91099,6.877446934272129
91100,9.814342237761881
91101,11.760655276298493
91102,7.726371979887777
91103,9.056705405353771
91104,9.88626629412531
91105,16.464033351885174
91106,12.12278659941195
91107,6.599536569318723
91108,10.52949742336826
91109,11.816972832690556
91110,13.335257065575977
91111,8.407056490914954
91112,8.910596878977735
91113,10.047244131695413
91114,5.7068273176830004
91115,10.643794280857076
91116,6.131014766733082
91117,8.787077570858175
91118,6.603883498527085
91119,8.367335786939556
91120,9.889165689791724
91121,9.31961795208824
91122,6.350604043045343
91123,9.351727054877792
91124,13.660874562703437
91125,7.839353159587743
91126,8.106205450894825
91127,6.269568384456636
91128,6.834553203324235
91129,8.782509165039615
91130,9.182610045836848
91131,8.057262498722855
91132,12.631300154489548
91133,11.134079255777564
91134,9.882475871677912
91135,7.1930189231646455
91136,10.325614038335043
91137,11.157486793067894
91138,7.924828488911357
91139,8.92079568342171
91140,8.77915765801852
91141,8.999598099406695
91142,11.013400645943817
91143,6.647256761857227
91144,10.97412672388421
91145,13.219032135361147
91146,5.507207121582596
91147,10.428061516462215
91148,12.46526626616155
91149,7.411790995616347
91150,15.232147930113634
91151,10.881497690326196
91152,9.246771567995413
91153,9.669419496774152
91154,7.5026607867136095
91155,10.74722096236566
91156,6.6081366810119935
91157,11.703014935665964
91158,9.695184287775714
91159,9.419408060331651
91160,8.841613238785982
91161,9.404337489520827
91162,11.450465710845679
91163,5.7778773305524345
91164,8.9560765850968
91165,12.032547264530526
91166,10.128104785718538
91167,8.669043050879564
91168,16.05748233571475
91169,9.146188290180511
91170,6.923550027677697
91171,8.966750891563564
91172,9.157009242339763
91173,12.921662352465562
91174,6.377588970554128
91175,9.548484674545971
91176,11.408463784115463
91177,11.387099736700003
91178,4.522199082331875
91179,13.96069609655952
91180,12.353150423971996
91181,9.307453835981786
91182,10.456674999525909
91183,7.143721245079784
91184,6.6061234283122765
91185,11.449742273995597
91186,9.549777131649137
91187,9.208305418347926
91188,9.267133383278802
91189,11.580668466462425
91190,5.566650901323182
91191,8.346443311177008
91192,12.617846292137743
91193,8.93887275533749
91194,7.924867343622752
91195,7.894165548299306
91196,8.769242453052176
91197,8.33308797103497
91198,6.724347438434926
91199,7.048657754281707
91200,9.859202959591956
91201,9.827746466420402
91202,12.546694873631253
91203,7.951166961592477
91204,7.0880031522239815
91205,17.1047122004431
91206,11.417815711788439
91207,13.69001568149336
91208,10.32625308209755
91209,10.18345743585996
91210,6.561017126589639
91211,10.321598470514164
91212,9.310524865532962
91213,6.11335358908828
91214,13.366980257984068
91215,8.699351340808075
91216,5.420404455470688
91217,8.343787343384909
91218,9.267321979646741
91219,10.011042640787112
91220,10.124364422173844
91221,6.930548758986383
91222,12.932585306987265
91223,11.160524850867224
91224,9.709388983922222
91225,10.564781197132941
91226,11.449012584408173
91227,6.796988147353377
91228,9.060680239613761
91229,9.578655912835233
91230,10.649075078493123
91231,12.202876519499888
91232,7.0268716265546125
91233,15.324290065759163
91234,7.344354725693754
91235,9.240331105573631
91236,9.523318679570442
91237,7.404221357300109
91238,8.285741451229281
91239,8.582843062914197
91240,8.888447440261993
91241,11.81680922203856
91242,9.950061629872065
91243,10.505784396408167
91244,12.845082929053415
91245,11.667214607213173
91246,6.940315585355171
91247,9.690987456081682
91248,11.261911197724434
91249,11.355295310634574
91250,7.100485263661072
91251,13.140702277183598
91252,11.780513419536177
91253,7.8330989582406545
91254,6.8223749099287385
91255,13.007730473094238
91256,10.267319906869462
91257,7.106053424102393
91258,8.018621327839673
91259,14.065845240457776
91260,10.498709523200715
91261,8.370398639793255
91262,9.024136602217508
91263,6.077333556964672
91264,9.046144121024415
91265,6.85613895918638
91266,10.732895112799817
91267,7.950485824103886
91268,7.15128847569718
91269,12.33118531515092
91270,16.951784639668784
91271,6.901020918553769
91272,8.917909258231665
91273,14.650118460524856
91274,10.123902405700491
91275,9.231046032245912
91276,13.46831731613715
91277,11.13969468245054
91278,11.316846326759462
91279,8.394996210868367
91280,8.87808318628927
91281,7.202398557439812
91282,11.164931529534911
91283,9.622788249896319
91284,9.029384831769352
91285,9.662426801682969
91286,8.555226725240392
91287,9.644384057326977
91288,9.670389283645873
91289,9.27788607941166
91290,7.407609901411004
91291,7.206253913801709
91292,18.90032353713676
91293,9.881416335859248
91294,9.144465337005451
91295,13.383131767951854
91296,9.258723186438305
91297,11.941481121235691
91298,16.030345300705953
91299,7.833029692413779
91300,7.920542929356472
91301,8.605590504925265
91302,9.255735503728703
91303,9.456759418112465
91304,10.939375271150057
91305,10.317506404154072
91306,5.890590698075171
91307,9.280825329355915
91308,10.902223019542399
91309,12.492438012255949
91310,13.250546557291322
91311,8.13499450586493
91312,10.307797492149225
91313,9.514572217914539
91314,6.435687386428047
91315,9.00981827920941
91316,7.354037050585788
91317,10.414663022152453
91318,8.271018744130139
91319,7.49861488093864
91320,8.239368087730902
91321,7.9768558620579295
91322,4.5750736748501035
91323,8.869426496800672
91324,7.235562097072732
91325,7.220135605591891
91326,10.794906188074554
91327,14.595911473805
91328,10.802458328545733
91329,10.511545751310926
91330,10.013834432729729
91331,9.241957996783597
91332,14.841515340825714
91333,8.475873822440132
91334,10.664333124476437
91335,4.246483321943485
91336,14.00701756852454
91337,10.56228473820447
91338,10.27613632278198
91339,10.85964798986116
91340,7.546578276673661
91341,6.109926232349549
91342,9.798934270011992
91343,7.406071661749109
91344,6.765014250485016
91345,7.396632804659838
91346,7.75862367951151
91347,11.878885512130545
91348,9.531512105060044
91349,10.017395367177738
91350,4.06767187089415
91351,11.871357974599276
91352,9.22940082771899
91353,10.280556285334656
91354,9.365809701039256
91355,7.34090880618102
91356,11.905891336035673
91357,11.221487599986165
91358,17.327497600085703
91359,11.493022369970397
91360,5.784932736324109
91361,9.874041060583128
91362,8.465351471433614
91363,12.799539466524017
91364,8.75397649571765
91365,9.437202441951017
91366,9.497687647881822
91367,11.075099413498297
91368,7.057669770574621
91369,9.232129289085972
91370,10.969696116046475
91371,8.3254735948234
91372,6.990339670847922
91373,11.016422120411278
91374,6.671458242386885
91375,8.962215085463606
91376,8.582287416589898
91377,9.954335964043453
91378,11.476463878427813
91379,7.154339010651871
91380,9.325906114102619
91381,10.94143828891996
91382,4.216254344621449
91383,7.490150278939098
91384,8.595478825958576
91385,11.073475998301989
91386,9.505784024547669
91387,11.09055047760431
91388,12.159057746279002
91389,6.224883186196301
91390,7.710617885972869
91391,7.5633871928397935
91392,11.297686682541501
91393,8.786279680979801
91394,9.819850684034554
91395,10.134643405095744
91396,10.389025368449065
91397,11.618493180398934
91398,11.2831542578952
91399,7.949836623539889
91400,6.5222680134358
91401,9.412233943068951
91402,13.341449684788135
91403,4.7309835702869165
91404,9.289072991832453
91405,11.591608442459492
91406,13.608174439408232
91407,7.26158299758879
91408,8.486738716320161
91409,11.751509930507968
91410,9.173757461212839
91411,11.096381711262872
91412,12.9039143362064
91413,9.157912190198692
91414,8.249804930051297
91415,9.23829625801883
91416,9.445568008305479
91417,9.250014443312041
91418,12.352411027333288
91419,12.031054677016725
91420,11.572252977815177
91421,9.741836581228855
91422,9.54540156212995
91423,13.86547179586281
91424,7.159835701762998
91425,9.69059249744835
91426,7.691047003839353
91427,8.772370790419002
91428,10.034566486827552
91429,7.585122026001814
91430,14.462918133364022
91431,6.595156665438947
91432,16.4322678355622
91433,7.385256333618628
91434,11.246065159010653
91435,10.89245907122823
91436,12.380065481784737
91437,11.155508284414616
91438,8.280734151115887
91439,13.239606139841381
91440,12.35034132564589
91441,7.478298229036797
91442,9.830263164339993
91443,14.51331275030985
91444,10.987016489235252
91445,9.564283014635917
91446,6.524832372141446
91447,15.897207460802665
91448,7.1329599409691715
91449,10.646781963431943
91450,14.250774540152493
91451,12.473078503416248
91452,10.49010967161157
91453,8.14952363644755
91454,10.170068563694572
91455,16.375902549429984
91456,10.726496515621157
91457,6.305480764601224
91458,9.337877666759926
91459,10.682936728422701
91460,10.35695224429826
91461,10.340354581084808
91462,8.56618186912008
91463,11.721390804806882
91464,9.229496559085101
91465,9.313136577729875
91466,10.102468515164077
91467,18.538056685151474
91468,10.853484288787968
91469,12.505136193838393
91470,7.456324240443697
91471,9.849638717699472
91472,4.2525135653222135
91473,9.791537546869142
91474,10.71064611892487
91475,9.570644052827442
91476,13.931142052074753
91477,7.345602249208406
91478,8.667245468253018
91479,4.367287145512441
91480,12.289265109240779
91481,14.64875635003553
91482,9.45938438734282
91483,8.279663609293612
91484,6.313383628241464
91485,9.811929424413096
91486,9.848187871135705
91487,9.076814182754772
91488,12.290440046880292
91489,13.89150440801817
91490,10.565430985852458
91491,7.460086185704237
91492,10.500144175673855
91493,7.420738052743767
91494,10.930228623374235
91495,10.359311643489633
91496,10.139002259120263
91497,7.828367105534921
91498,7.746991900747817
91499,9.35192978848612
91500,9.594865154792837
91501,10.2323283264268
91502,10.388833860465382
91503,8.89565456281839
91504,7.990739649207928
91505,7.728577924926883
91506,12.022488122314613
91507,11.21894226518072
91508,8.60618119727887
91509,10.814188606897979
91510,11.472653029507363
91511,11.257581402695685
91512,9.714494937679332
91513,8.380021217270885
91514,7.717978866844177
91515,9.387981922868654
91516,9.81324597485995
91517,4.5139813616331175
91518,11.591656350161593
91519,6.914664460451204
91520,6.854805934855966
91521,11.264314540329012
91522,7.767201043379822
91523,11.33891995583421
91524,7.02099876324136
91525,11.61961699212894
91526,8.184969536368403
91527,8.414975502975354
91528,13.050874688963486
91529,10.151856710548858
91530,7.067928168573607
91531,10.26318753602632
91532,14.513022081304582
91533,14.623843447818683
91534,8.69224663762159
91535,8.775368253556257
91536,9.779702138823469
91537,12.62460881109742
91538,7.826531846573664
91539,8.74654541778675
91540,11.483239870544939
91541,9.19748935323797
91542,10.642117794011318
91543,17.600760495879072
91544,9.34118040976633
91545,7.242166730573215
91546,11.882842220656636
91547,8.950026453580923
91548,10.413420991731941
91549,8.347517162749783
91550,8.719208048170675
91551,8.892180106309816
91552,9.56844772982607
91553,10.006943837267634
91554,6.593039586024713
91555,8.082205824240575
91556,5.5606837717428785
91557,10.930820458026469
91558,14.098413825989985
91559,8.080513271994793
91560,9.199874065100255
91561,9.699420783198523
91562,9.844358885486768
91563,7.519759916335402
91564,11.297361042587598
91565,12.382491319522547
91566,5.899650640544561
91567,9.498135311630291
91568,11.135603420083111
91569,3.9067269461273977
91570,9.603223257334184
91571,9.40184140196728
91572,12.930841878585241
91573,8.147563903992356
91574,10.352034959292531
91575,10.012670095750167
91576,8.997916630300315
91577,10.674083391506205
91578,8.709310470346736
91579,10.646437549555396
91580,11.017089791777664
91581,10.883341479427063
91582,11.03406482133276
91583,9.072052478684114
91584,9.355637895143328
91585,11.263985926846587
91586,12.116861229430949
91587,6.529572372300442
91588,11.102142762496026
91589,5.73669269853835
91590,10.845124161112672
91591,5.525928027845328
91592,7.267248840916428
91593,5.373964260762976
91594,8.140646925925905
91595,8.021531451747459
91596,7.116668150093047
91597,9.232996403529253
91598,11.240877117254657
91599,11.263231463242374
91600,9.114154017321727
91601,6.606892839422525
91602,11.01818250808298
91603,8.194521559021183
91604,10.04347193479637
91605,8.573259452466022
91606,10.359383488403953
91607,8.724707256057998
91608,7.49600529841788
91609,15.443891066964602
91610,9.719254319501614
91611,9.626141416859051
91612,11.917930942105174
91613,9.847150302491796
91614,11.659424571029462
91615,9.515062303811142
91616,8.725508266239279
91617,6.688387673546873
91618,9.166260966556656
91619,9.37763541742401
91620,6.318573811122664
91621,10.07390123369098
91622,8.74743442759023
91623,16.189311709219087
91624,8.794150122830029
91625,6.10096205026482
91626,9.749687551949167
91627,9.772242752153918
91628,11.024815657179072
91629,10.468755744685566
91630,10.85696511521716
91631,8.573305203015114
91632,10.330868526090361
91633,12.096682224588813
91634,7.5840233193712905
91635,9.502989237727675
91636,7.054355371875425
91637,11.42622259646947
91638,10.685632888196889
91639,9.845608645376867
91640,8.368868616166274
91641,5.631035227722029
91642,10.7884225632929
91643,8.768699428344926
91644,10.520430261306572
91645,5.7925131379959085
91646,5.755192639757717
91647,12.776439532908267
91648,8.738239645030312
91649,10.312775273250278
91650,9.155847692841048
91651,8.39764955932003
91652,9.764135805522816
91653,7.188894432615906
91654,6.584996157833582
91655,14.309434080079127
91656,5.487598588678937
91657,7.547133994757308
91658,6.338137447356093
91659,9.923355139075829
91660,10.105561985983732
91661,8.965322508628638
91662,7.342600529066201
91663,4.060626961684478
91664,10.061072261769656
91665,8.663887685917139
91666,15.929914253463181
91667,6.362029296365668
91668,18.55634940346172
91669,9.99339449977673
91670,7.246185985512903
91671,7.461255309036167
91672,7.298442805546015
91673,10.328723680247121
91674,10.796334356207792
91675,10.388655477287774
91676,9.400465335070853
91677,14.854164292184135
91678,6.229857939943464
91679,9.58638568818179
91680,13.01748689209788
91681,10.822893576374726
91682,8.376339560233644
91683,4.614065695278346
91684,10.337603153638955
91685,7.13572527195665
91686,8.648403297471464
91687,10.365008002518923
91688,16.773311192319664
91689,9.559626334208334
91690,7.649169765482362
91691,4.707079739681987
91692,11.801869809823007
91693,9.96209086697813
91694,9.671424403443735
91695,7.5366152074608905
91696,7.121796048192505
91697,9.36365598641786
91698,3.8911406458168747
91699,10.719265517655444
91700,7.8862255402658
91701,11.832014234188044
91702,10.855306422174548
91703,10.926556837395603
91704,7.803244467552199
91705,7.59182174151103
91706,9.130702121326738
91707,9.897505419461028
91708,11.382681300564306
91709,12.180906568176272
91710,10.099611386390587
91711,15.324038670258455
91712,10.9837221447518
91713,13.712815030304863
91714,13.542437916731618
91715,10.619565326664299
91716,13.947887890164711
91717,12.436047854912914
91718,10.297961532623392
91719,13.481346611522262
91720,10.091506928818658
91721,10.996504331063408
91722,9.24924303001174
91723,14.72420594244732
91724,7.225055795618384
91725,12.69418122541247
91726,8.485570124416409
91727,4.284734902907896
91728,8.689787209495602
91729,13.182459244691515
91730,9.830244547563794
91731,15.57612298153838
91732,7.190913214506725
91733,11.958903012415089
91734,12.016112662115846
91735,7.680805031739409
91736,6.108887793759124
91737,8.045231126823618
91738,8.799273388879401
91739,10.800757695034015
91740,12.57770339419156
91741,9.890212288512748
91742,9.878446827088636
91743,8.468852008852174
91744,9.774651049025021
91745,7.773365110293268
91746,12.410498864858848
91747,8.728242552638521
91748,11.794548820280365
91749,14.703134966621429
91750,8.980465140979971
91751,6.021281452400393
91752,6.098729207118645
91753,7.087881282296972
91754,11.251568717377165
91755,8.267635830756387
91756,9.780139961199728
91757,10.930149223712265
91758,10.029971427383218
91759,10.592790555342619
91760,14.274135024427599
91761,8.025330357164899
91762,10.067740483717207
91763,4.9918162163193145
91764,11.31476019939712
91765,9.827766017084803
91766,7.715712099469936
91767,8.286326875757407
91768,10.68699103294516
91769,13.506440237719445
91770,6.800947698035927
91771,14.579826072654557
91772,9.583403865322058
91773,9.594145059704152
91774,11.476165192704691
91775,5.944651666623803
91776,10.980455260945215
91777,4.320759940555989
91778,15.081862847563528
91779,9.418379712089758
91780,6.741152431046762
91781,9.203082351290897
91782,13.607495791167516
91783,9.661225500335684
91784,8.480235501819841
91785,11.516623816122326
91786,9.17629286649301
91787,11.894739433842695
91788,12.484665378132911
91789,9.269730283787094
91790,11.111081326540145
91791,7.069374195295699
91792,5.358454949199669
91793,10.647378276955951
91794,9.996891190506886
91795,17.25034931297358
91796,7.388491781833976
91797,14.228762324070319
91798,7.997348167292214
91799,12.69020777968932
91800,10.861356531387251
91801,9.043980314163273
91802,10.89754706736455
91803,6.166502822360912
91804,7.297772558250708
91805,13.602525788293475
91806,7.611186155241511
91807,5.595430116552414
91808,10.249439520556152
91809,10.809753418912301
91810,13.286991415832258
91811,10.657235081732006
91812,6.9466704642022234
91813,7.512918723826515
91814,10.837057594724998
91815,10.10422789312048
91816,9.000180998065215
91817,7.363262628786531
91818,7.124382764582549
91819,6.18251434513313
91820,9.157942326109927
91821,5.9523537896153655
91822,10.265900668391764
91823,12.429601220429735
91824,7.189456262690139
91825,9.195744588947981
91826,7.78332973927745
91827,9.48563469941562
91828,8.9835768717743
91829,11.687931607674313
91830,6.9971673081618215
91831,8.794350328698949
91832,7.3356401871177646
91833,9.620021425091664
91834,10.728505327112481
91835,5.44408793424853
91836,7.6818106719653585
91837,8.860229343834632
91838,8.696314365630375
91839,11.970602709738744
91840,7.4801036263607
91841,9.813702816217846
91842,7.154397197745765
91843,11.336946303848404
91844,4.904204353973007
91845,12.373706727799508
91846,9.97116912933862
91847,6.708892472984626
91848,9.851989754842622
91849,14.645561185052069
91850,8.971690275066337
91851,10.531267530270295
91852,15.287602935193274
91853,9.964762207595921
91854,7.112773607439993
91855,9.721613876558353
91856,8.366434262069003
91857,7.826006497806473
91858,9.542151568897456
91859,8.869805194123513
91860,8.92176728900098
91861,7.140961325703574
91862,8.88376434336738
91863,7.2804146444262585
91864,4.370383563240366
91865,12.84244609053498
91866,6.862285580050829
91867,9.934258790132882
91868,9.021956611817224
91869,9.015678734675014
91870,11.384884385434495
91871,11.237468735080524
91872,5.173502551920384
91873,12.551984152815537
91874,10.109639781322452
91875,6.036348577258303
91876,8.867086157726792
91877,8.277894896539184
91878,10.188707331436609
91879,6.586172699585463
91880,11.117015649262962
91881,9.454575619167464
